"","expt","n","Year","Date","DN","Site","PlantType","Tissue","OI","Sample","Sample2","nomatch","Bag","Pump","End","NumFlrs","NumBuds","NumLeaf","PumpID","SoilVWC","SoilDepth","Comments","Collector","LeafDryWtGrams","n.f","Filename","Lead","Year.f","Expt","Temp","PlantType.f","Type","Sample.f","nomatch.f","DNLeaf","SampleDate_text","SampleDate_format","RunDate_text","RunDate","GCOrder","vial","lost","chamber","plant","Equil","Duration","location_time","Temp.f","Total","Pump_datehour","year","time","mean_temp_C_control","mean_temp_C_OTC","mean_intensity_lux_control","mean_intensity_lux_OTC","OTC_diff_C","OTC_diff_lux","mean_temp_C_treatment"
"512","perc",97,2018,2018-08-16,"day",NA,"agg","flower",NA,"A200am","A200",NA,09:20:00,09:50:00,10:05:00,1,0,NA,"DRC5",NA,NA,NA,"Carrie",NA,30,"A200DAug16_09012018.qgd","A200DAug16",2018,"perc","cool","agg","A","200D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","perc",83,2018,2018-08-16,"day",NA,"agg","flower",NA,"A128am","A128",NA,10:36:00,11:06:00,11:21:00,1,0,NA,"CWU1",NA,NA,"last flower","Carrie",NA,4,"A128DAug16_09012018.qgd","A128DAug16",2018,"perc","warm","agg","A","128D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","perc",81,2018,2018-08-16,"day",NA,"agg","flower",NA,"A150am","A150",NA,09:59:00,10:29:00,10:44:00,1,0,NA,"CWU2",NA,NA,"last flower - looks wilty","Carrie",NA,15,"A150DAug16_09012018.qgd","A150DAug16",2018,"perc","warm","agg","A","150D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","perc",78,2018,2018-08-16,"day",NA,"agg","flower",NA,"A198am","A198",NA,09:12:00,09:42:00,09:57:00,1,0,NA,"CWU2",NA,NA,NA,"Carrie",NA,26,"A198DAug16_09012018.qgd","A198DAug16",2018,"perc","warm","agg","A","198D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","perc",95,2018,2018-08-16,"day",NA,"air","air",NA,"AirC13","AirC13",NA,08:50:00,09:20:00,09:35:00,NA,NA,NA,"DRC5",NA,NA,NA,"Carrie",NA,46,"AirC13Aug16_08312018.qgd","AirC13Aug16",2018,"perc","cool",NA,"Air","C13",NA,NA,"Aug16","Aug 16 2018",8312018,2018-08-31,NA,NA,NA,NA,NA,1800,900,NA,"cool",2700,2018-08-16 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","perc",103,2018,2018-08-16,"day",NA,"air","air",NA,"AirC14","AirC14",NA,10:50:00,11:20:00,11:35:00,NA,NA,NA,"DRC1",NA,NA,NA,"Carrie",NA,47,"AirC14DAug16_09012018.qgd","AirC14DAug16",2018,"perc","cool",NA,"Air","C14D",NA,NA,"Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,"cool",2700,2018-08-16 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","perc",77,2018,2018-08-16,"day",NA,"air","air",NA,"AIRW13","AirW13",NA,08:55:00,09:25:00,09:40:00,NA,NA,NA,"CWU1",NA,NA,NA,"Carrie",NA,57,"AirW13Aug16_08312018.qgd","AirW13Aug16",2018,"perc","warm",NA,"Air","W13",NA,NA,"Aug16","Aug 16 2018",8312018,2018-08-31,NA,NA,NA,NA,NA,1800,900,NA,"warm",2700,2018-08-16 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","perc",84,2018,2018-08-16,"day",NA,"air","air",NA,"AIRW14","AirW14",NA,10:46:00,11:16:00,11:31:00,NA,NA,NA,"CWU2",NA,NA,"Bag had split on end, so I twist tied it closed about 5 minutes into pumping","Carrie",NA,58,"AirW14Aug16_09012018.qgd","AirW14Aug16",2018,"perc","warm",NA,"Air","W14",NA,NA,"Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,"warm",2700,2018-08-16 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","perc",96,2018,2018-08-16,"day",NA,"ten","flower",NA,"T119am","T119",NA,09:04:00,09:34:00,09:49:00,1,0,NA,"DRC1",NA,NA,"tenax in column looks darker","Carrie",NA,148,"T119DAug17_08312018.qgd","T119DAug17",2018,"perc","cool","ten","T","119D",NA,"day","Aug17","Aug 17 2018",8312018,2018-08-31,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","perc",104,2018,2018-08-16,"day",NA,"ten","flower",NA,"T186am","T186",NA,10:53:00,11:23:00,11:38:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,168,"T186DAug16_09012018.qgd","T186DAug16",2018,"perc","cool","ten","T","186D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","perc",100,2018,2018-08-16,"day",NA,"ten","flower",NA,"T196am","T196",NA,10:03:00,10:33:00,10:48:00,1,0,NA,"DRC1",NA,NA,NA,"Carrie",NA,173,"T196DAug16_09012018.qgd","T196DAug16",2018,"perc","cool","ten","T","196D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","perc",102,2018,2018-08-16,"day",NA,"ten","flower",NA,"T72am","T72",NA,10:40:00,11:10:00,11:25:00,1,0,NA,"DRC5",NA,NA,"last open flower","Carrie",NA,178,"T72DAug16_09012018.qgd","T72DAug16",2018,"perc","cool","ten","T","72D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","perc",82,2018,2018-08-16,"day",NA,"ten","flower",NA,"T132am","T132",NA,10:14:00,10:44:00,10:59:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,152,"T132DAug16_09012018.qgd","T132DAug16",2018,"perc","warm","ten","T","132D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","perc",79,2018,2018-08-16,"day",NA,"ten","flower",NA,"T145am","T145",NA,09:26:00,09:56:00,10:11:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,156,"T145DAug16_09012018.qgd","T145DAug16",2018,"perc","warm","ten","T","145D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","perc",80,2018,2018-08-16,"day",NA,"ten","flower",NA,"T167am","T167",NA,09:45:00,10:16:00,10:31:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,162,"T167DAug16_09012018.qgd","T167DAug16",2018,"perc","warm","ten","T","167D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-08-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","perc",60,2019,2019-07-24,"night",NA,"agg","flower",NA,"A91","A91",NA,21:06:00,21:38:00,21:53:00,1,0,NA,"CW1",NA,NA,NA,"Carrie",NA,206,"A91_night_190724_872019_04.qgd","A91",2019,"perc","cool","agg","A","A91",NA,"night","190724","07-24-19",872019,2019-08-07,4,NA,NA,NA,NA,1920,900,NA,NA,2820,2019-07-24 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","perc",62,2019,2019-07-24,"night",NA,"agg","flower",NA,"A92","A92",NA,21:49:00,22:19:00,22:34:00,1,0,NA,"DRC7",NA,NA,NA,"Carrie",NA,208,"A92_night_190724_872019_09.qgd","A92",2019,"perc","cool","agg","A","A92",NA,"night","190724","07-24-19",872019,2019-08-07,9,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-24 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","perc",57,2019,2019-07-24,"night",NA,"air","air",NA,"AirC1","AirC1",NA,20:05:00,20:35:00,20:50:00,NA,NA,NA,"CW1",NA,NA,NA,"Carrie",NA,218,"AirC1_night_190724_862019_14.qgd","AirC1",2019,"perc","cool",NA,"Air","AirC1",NA,"night","190724","07-24-19",862019,2019-08-06,14,NA,NA,NA,NA,1800,900,NA,"cool",2700,2019-07-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","perc",65,2019,2019-07-24,"night",NA,"air","air",NA,"AirC2","AirC2",NA,22:56:00,23:26:00,23:40:00,NA,NA,NA,"CW1",NA,NA,NA,"Carrie",NA,220,"AirC2_night_190724_872019_17.qgd","AirC2",2019,"perc","cool",NA,"Air","AirC2",NA,"night","190724","07-24-19",872019,2019-08-07,17,NA,NA,NA,NA,1800,840,NA,"cool",2640,2019-07-24 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","perc",61,2019,2019-07-24,"night",NA,"ten","flower",NA,"T119","T119",NA,21:31:00,22:02:00,22:17:00,1,0,NA,"CW1",NA,NA,NA,"Carrie",NA,360,"T119_night_190724_872019_07.qgd","T119",2019,"perc","cool","ten","T","T119",NA,"night","190724","07-24-19",872019,2019-08-07,7,NA,NA,NA,NA,1860,900,NA,NA,2760,2019-07-24 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","perc",63,2019,2019-07-24,"night",NA,"ten","flower",NA,"T128","T128",NA,22:05:00,22:38:00,22:53:00,1,0,NA,"CW1",NA,NA,NA,"Carrie",NA,362,"T128_night_190724_872019_10.qgd","T128",2019,"perc","cool","ten","T","T128",NA,"night","190724","07-24-19",872019,2019-08-07,10,NA,NA,NA,NA,1980,900,NA,NA,2880,2019-07-24 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","perc",59,2019,2019-07-24,"night",NA,"ten","flower",NA,"T139","T139",NA,20:43:00,21:14:00,21:29:00,1,0,NA,"CW1",NA,NA,NA,"Carrie",NA,364,"T139_night_190724_862019_17.qgd","T139",2019,"perc","cool","ten","T","T139",NA,"night","190724","07-24-19",862019,2019-08-06,17,NA,NA,NA,NA,1860,900,NA,NA,2760,2019-07-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","perc",58,2019,2019-07-24,"night",NA,"ten","flower",NA,"T173","T173",NA,20:21:00,20:53:00,21:08:00,1,0,NA,"DRC7",NA,NA,NA,"Carrie",NA,376,"T173_night_190724_862019_16.qgd","T173",2019,"perc","cool","ten","T","T173",NA,"night","190724","07-24-19",862019,2019-08-06,16,NA,NA,NA,NA,1920,900,NA,NA,2820,2019-07-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","perc",64,2019,2019-07-24,"night",NA,"ten","flower",NA,"T193","T193",NA,22:23:00,22:53:00,23:08:00,1,0,NA,"DRC7",NA,NA,NA,"Carrie",NA,383,"T193_night_190724_872019_12.qgd","T193",2019,"perc","cool","ten","T","T193",NA,"night","190724","07-24-19",872019,2019-08-07,12,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-24 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","perc",12,2019,2019-07-25,"day",NA,"agg","flower",NA,"A15","A15",NA,12:06:00,12:39:00,12:54:00,1,0,NA,"DRC8",NA,NA,NA,"John",NA,182,"A15_day_190729_872019_19.qgd","A15",2019,"perc","cool","agg","A","A15",NA,"day","190729","07-29-19",872019,2019-08-07,19,NA,NA,NA,NA,1980,900,NA,NA,2880,2019-07-25 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","perc",13,2019,2019-07-25,"day",NA,"agg","flower",NA,"A76","A76",NA,11:25:00,11:55:00,12:10:00,1,0,NA,"DRC10",NA,NA,NA,"John",NA,193,"A76_day_190729_872019_02.qgd","A76",2019,"perc","cool","agg","A","A76",NA,"day","190729","07-29-19",872019,2019-08-07,2,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","perc",4,2019,2019-07-25,"day",NA,"agg","flower",NA,"A91","A91",NA,09:38:00,10:08:00,10:23:00,1,0,NA,"DRC5",NA,NA,NA,"Carrie",NA,203,"A91_day_190725_862019_08.qgd","A91",2019,"perc","cool","agg","A","A91",NA,"day","190725","07-25-19",862019,2019-08-06,8,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","perc",6,2019,2019-07-25,"day",NA,"agg","flower",NA,"A92","A92",NA,10:10:00,10:40:00,10:55:00,1,0,NA,"DRC5",NA,NA,"flower fell off while pumping but bag stayed closed","Carrie",NA,207,"A92_day_190725_862019_12.qgd","A92",2019,"perc","cool","agg","A","A92",NA,"day","190725","07-25-19",862019,2019-08-06,12,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","perc",11,2019,2019-07-25,"day",NA,"agg","flower",NA,"A95","A95",NA,11:28:00,11:58:00,12:13:00,1,0,NA,"DRC5",NA,NA,"flower fell off while pumping but bag stayed closed","Carrie",NA,209,"A95_day_190725_862019_12.qgd","A95",2019,"perc","cool","agg","A","A95",NA,"day","190725","07-25-19",862019,2019-08-06,12,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","perc",20,2019,2019-07-25,"day",NA,"agg","flower",NA,"A32","A32",NA,10:04:00,10:32:00,10:47:00,1,0,NA,"DRC7",NA,NA,NA,"Carrie",NA,185,"A32_day_190725_862019_11.qgd","A32",2019,"perc","warm","agg","A","A32",NA,"day","190725","07-25-19",862019,2019-08-06,11,NA,NA,NA,NA,1680,900,NA,NA,2580,2019-07-25 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","perc",21,2019,2019-07-25,"day",NA,"agg","flower",NA,"A38","A38",NA,10:24:00,10:54:00,11:09:00,1,0,NA,"DRC7",NA,NA,NA,"Carrie",NA,187,"A38_day_190725_862019_03.qgd","A38",2019,"perc","warm","agg","A","A38",NA,"day","190725","07-25-19",862019,2019-08-06,3,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","perc",17,2019,2019-07-25,"day",NA,"agg","flower",NA,"A54","A54",NA,09:16:00,09:46:00,10:01:00,1,0,NA,"CW2",NA,NA,NA,"Carrie",NA,190,"A54_day_190725_862019_07.qgd","A54",2019,"perc","warm","agg","A","A54",NA,"day","190725","07-25-19",862019,2019-08-06,7,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","perc",23,2019,2019-07-25,"day",NA,"agg","flower",NA,"A78","A78",NA,10:49:00,11:19:00,11:34:00,1,0,NA,"DRC7",NA,NA,NA,"Carrie",NA,196,"A78_day_190725_862019_09.qgd","A78",2019,"perc","warm","agg","A","A78",NA,"day","190725","07-25-19",862019,2019-08-06,9,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","perc",18,2019,2019-07-25,"day",NA,"agg","flower",NA,"A79","A79",NA,09:42:00,10:12:00,10:27:00,1,0,NA,"DRC7",NA,NA,NA,"Carrie",NA,198,"A79_day_190725_862019_09.qgd","A79",2019,"perc","warm","agg","A","A79",NA,"day","190725","07-25-19",862019,2019-08-06,9,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","perc",1,2019,2019-07-25,"day",NA,"air","air",NA,"AirC3-D","AirC3",NA,08:51:00,09:21:00,09:36:00,NA,NA,NA,"CW1",NA,NA,NA,"Carrie",NA,221,"AirC3_day_190725_862019_02.qgd","AirC3",2019,"perc","cool",NA,"Air","AirC3",NA,"day","190725","07-25-19",862019,2019-08-06,2,NA,NA,NA,NA,1800,900,NA,"cool",2700,2019-07-25 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","perc",9,2019,2019-07-25,"day",NA,"air","air",NA,"AirC4-D","AirC4",NA,10:34:00,11:13:00,11:28:00,NA,NA,NA,"CW1",NA,NA,NA,"Carrie",NA,222,"AirC4_day_190725_862019_06.qgd","AirC4",2019,"perc","cool",NA,"Air","AirC4",NA,"day","190725","07-25-19",862019,2019-08-06,6,NA,NA,NA,NA,2340,900,NA,"cool",3240,2019-07-25 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","perc",14,2019,2019-07-25,"day",NA,"air","air",NA,"AirC5-D","AirC5",NA,12:11:00,12:43:00,12:58:00,NA,NA,NA,"DRC10",NA,NA,NA,"John",NA,223,"AirC5_day_190729_872019_20.qgd","AirC5",2019,"perc","cool",NA,"Air","AirC5",NA,"day","190729","07-29-19",872019,2019-08-07,20,NA,NA,NA,NA,1920,900,NA,"cool",2820,2019-07-25 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","perc",15,2019,2019-07-25,"day",NA,"air","air",NA,"AirW3D","AirW3",NA,08:53:00,09:23:00,09:39:00,NA,NA,NA,"CW2",NA,NA,NA,"Carrie",NA,229,"AirW3_day_190725_862019_03.qgd","AirW3",2019,"perc","warm",NA,"Air","AirW3",NA,"day","190725","07-25-19",862019,2019-08-06,3,NA,NA,NA,NA,1800,960,NA,"warm",2760,2019-07-25 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","perc",10,2019,2019-07-25,"day",NA,"ten","flower",NA,"T118","T118",NA,10:54:00,11:26:00,11:41:00,1,0,NA,"DRC5",NA,NA,NA,"Carrie",NA,379,"T188_day_190725_862019_10.qgd","T188",2019,"perc","cool","ten","T","T188",NA,"day","190725","07-25-19",862019,2019-08-06,10,NA,NA,NA,NA,1920,900,NA,NA,2820,2019-07-25 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","perc",5,2019,2019-07-25,"day",NA,"ten","flower",NA,"T119","T119",NA,09:54:00,10:24:00,10:39:00,1,0,NA,"CW1",NA,NA,NA,"Carrie",NA,359,"T119_day_190725_862019_10.qgd","T119",2019,"perc","cool","ten","T","T119",NA,"day","190725","07-25-19",862019,2019-08-06,10,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","perc",7,2019,2019-07-25,"day",NA,"ten","flower",NA,"T128","T128",NA,10:16:00,10:46:00,11:01:00,1,0,NA,"CW1",NA,NA,NA,"Carrie",NA,361,"T128_day_190725_862019_02.qgd","T128",2019,"perc","cool","ten","T","T128",NA,"day","190725","07-25-19",862019,2019-08-06,2,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","perc",3,2019,2019-07-25,"day",NA,"ten","flower",NA,"T139","T139",NA,09:12:00,09:43:00,09:58:00,1,0,NA,"CW1",NA,NA,NA,"Carrie",NA,363,"T139_day_190725_862019_06.qgd","T139",2019,"perc","cool","ten","T","T139",NA,"day","190725","07-25-19",862019,2019-08-06,6,NA,NA,NA,NA,1860,900,NA,NA,2760,2019-07-25 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","perc",2,2019,2019-07-25,"day",NA,"ten","flower",NA,"T173","T173",NA,09:01:00,09:31:00,09:46:00,1,0,NA,"DRC5",NA,NA,NA,"Carrie",NA,374,"T173_day_190725_862019_04.qgd","T173",2019,"perc","cool","ten","T","T173",NA,"day","190725","07-25-19",862019,2019-08-06,4,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","perc",8,2019,2019-07-25,"day",NA,"ten","flower",NA,"T193","T193",NA,10:40:00,11:10:00,11:25:00,1,0,NA,"DRC5",NA,NA,NA,"Carrie",NA,382,"T193_day_190725_862019_04.qgd","T193",2019,"perc","cool","ten","T","T193",NA,"day","190725","07-25-19",862019,2019-08-06,4,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","perc",19,2019,2019-07-25,"day",NA,"ten","flower",NA,"T141","T141",NA,09:57:00,10:27:00,10:42:00,1,0,NA,"CW2",NA,NA,NA,"Carrie",NA,365,"T141_day_190725_862019_07.qgd","T141",2019,"perc","warm","ten","T","T141",NA,"day","190725","07-25-19",862019,2019-08-06,7,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","perc",24,2019,2019-07-25,"day",NA,"ten","flower",NA,"T144","T144",NA,10:59:00,11:29:00,11:44:00,1,0,NA,"CW2",NA,NA,NA,"Carrie",NA,369,"T144_day_190725_862019_11.qgd","T144",2019,"perc","warm","ten","T","T144",NA,"day","190725","07-25-19",862019,2019-08-06,11,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","perc",16,2019,2019-07-25,"day",NA,"ten","flower",NA,"T164","T164",NA,09:06:00,09:36:00,09:51:00,1,0,NA,"DRC7",NA,NA,NA,"Carrie",NA,371,"T164_day_190725_862019_05.qgd","T164",2019,"perc","warm","ten","T","T164",NA,"day","190725","07-25-19",862019,2019-08-06,5,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","perc",22,2019,2019-07-25,"day",NA,"ten","flower",NA,"T176","T176",NA,10:38:00,11:09:00,11:24:00,1,0,NA,"CW2",NA,NA,NA,"Carrie",NA,377,"T176_day_190725_862019_05.qgd","T176",2019,"perc","warm","ten","T","T176",NA,"day","190725","07-25-19",862019,2019-08-06,5,NA,NA,NA,NA,1860,900,NA,NA,2760,2019-07-25 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","perc",49,2019,2019-07-25,"night",NA,"agg","flower",NA,"A32","A32",NA,21:45:00,22:15:00,22:30:00,1,0,NA,"DRC5",NA,NA,NA,"Carrie",NA,186,"A32_night_190724_872019_08.qgd","A32",2019,"perc","warm","agg","A","A32",NA,"night","190724","07-24-19",872019,2019-08-07,8,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","perc",50,2019,2019-07-25,"night",NA,"agg","flower",NA,"A38","A38",NA,21:58:00,22:28:00,22:43:00,1,0,NA,"CW2",NA,NA,"dropped trap","Carrie",NA,188,"A38_night_190724_872019_05.qgd","A38",2019,"perc","warm","agg","A","A38",NA,"night","190724","07-24-19",872019,2019-08-07,5,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","perc",46,2019,2019-07-25,"night",NA,"agg","flower",NA,"A54","A54",NA,20:55:00,21:25:00,21:40:00,1,0,NA,"DRC5",NA,NA,"may be extra hole in bag","Carrie",NA,192,"A54_night_190724_862019_18.qgd","A54",2019,"perc","warm","agg","A","A54",NA,"night","190724","07-24-19",862019,2019-08-06,18,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","perc",52,2019,2019-07-25,"night",NA,"agg","flower",NA,"A78","A78",NA,22:26:00,22:56:00,23:11:00,1,0,NA,"CW2",NA,NA,NA,"Carrie",NA,197,"A78_night_190724_872019_13.qgd","A78",2019,"perc","warm","agg","A","A78",NA,"night","190724","07-24-19",872019,2019-08-07,13,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","perc",47,2019,2019-07-25,"night",NA,"agg","flower",NA,"A79","A79","nm",21:02:00,21:35:00,21:50:00,1,0,NA,"CW2",NA,NA,NA,"Carrie",NA,NA,NA,NA,NA,NA,"warm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,900,NA,NA,2880,2019-07-25 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","perc",44,2019,2019-07-25,"night",NA,"air","air",NA,"AirW1N","AirW1",NA,20:00:00,20:30:00,20:45:00,NA,NA,NA,"DRC5",NA,NA,NA,"Carrie",NA,226,"AirW1_night_190724_862019_13.qgd","AirW1",2019,"perc","warm",NA,"Air","AirW1",NA,"night","190724","07-24-19",862019,2019-08-06,13,NA,NA,NA,NA,1800,900,NA,"warm",2700,2019-07-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","perc",55,2019,2019-07-25,"night",NA,"air","air",NA,"AirW2N","AirW2",NA,23:02:00,23:32:00,23:45:00,NA,NA,NA,"DRC5",NA,NA,NA,"Carrie",NA,228,"AirW2_night_190724_872019_14.qgd","AirW2",2019,"perc","warm",NA,"Air","AirW2",NA,"night","190724","07-24-19",872019,2019-08-07,14,NA,NA,NA,NA,1800,780,NA,"warm",2580,2019-07-26 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","perc",48,2019,2019-07-25,"night",NA,"ten","flower",NA,"T141","T141",NA,21:20:00,21:50:00,22:05:00,1,0,NA,"unknown",NA,NA,"bag may have come open prior to pumping","Carrie",NA,367,"T141_night_190724_872019_06.qgd","T141",2019,"perc","warm","ten","T","T141",NA,"night","190724","07-24-19",872019,2019-08-07,6,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","perc",54,2019,2019-07-25,"night",NA,"ten","flower",NA,"T141redo","T141redo",NA,22:48:00,23:18:00,23:33:00,1,0,NA,"CW2",NA,NA,NA,"Carrie",NA,368,"T141redo_night_190724_872019_16.qgd","T141redo",2019,"perc","warm","ten","T","T141redo",NA,"night","190724","07-24-19",872019,2019-08-07,16,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-25 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","perc",53,2019,2019-07-25,"night",NA,"ten","flower",NA,"T144","T144",NA,22:34:00,23:07:00,23:22:00,1,0,NA,"DRC5",NA,NA,NA,"Carrie",NA,370,"T144_night_190724_872019_15.qgd","T144",2019,"perc","warm","ten","T","T144",NA,"night","190724","07-24-19",872019,2019-08-07,15,NA,NA,NA,NA,1980,900,NA,NA,2880,2019-07-25 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
