name,class,mean,max,match.var,match,RT.var,RT,filter_RT,filter_match,filter_contaminant,filter_area,filter_ambient_ratio,ambient_ratio,filters_passed,filter_final
"9-Azabicyclo[3.3.1]non-6-en-2-ol, 9-methyl-, endo-",,1006,61396,NA,0.72,NA,12.24,OK,Low,OK,Low,OK,Inf,3,FALSE
9-Oxabicyclo[4.2.1]nonan-2-ol,,1046,63794,NA,0.74,NA,12.672,OK,Low,OK,Low,OK,Inf,3,FALSE
"9-Oxabicyclo[6.1.0]nonane, cis-",,442,26963,NA,0.74,NA,16.64,High,Low,OK,Low,OK,Inf,2,FALSE
Acetic acid 2-ethynyl-adamantan-2-yl ester,,806,49191,0,0.7,1.25E-05,15.0485,High,Low,OK,Low,AmRatioFail,0.07,1,FALSE
"Acetic acid, 1-methylcyclopentyl ester",,1378,84054,NA,0.75,NA,12.888,OK,Low,OK,Low,OK,Inf,3,FALSE
"Acetic acid, 3-methoxy-2-butyl ester",,813,49575,NA,0.78,NA,8.992,OK,Low,OK,Low,OK,Inf,3,FALSE
"Acetoxyacetic acid, 2,7-dimethyloct-7-en-5-yn-4-yl ester",,905,55235,NA,0.7,NA,9.126,OK,Low,OK,Low,OK,Inf,3,FALSE
"Adamantane, 1,3-dimethyl-",,5852,356949,NA,0.75,NA,18.75,High,Low,OK,Low,OK,Inf,2,FALSE
"Apparicine, Nb-methyltetrahydro-",,2641,88046,2.00E-04,0.71,8.00E-06,15.046,High,Low,OK,Low,OK,Inf,2,FALSE
"benzamide, N-[4-(2-oxo-2H-1-benzopyran-3-yl)phenyl]-",,718,43813,NA,0.72,NA,12.212,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzene, (2,2-dimethylpropoxy)-",,702,42813,NA,0.7,NA,12.246,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzenecarbothioic acid, S-methyl ester",,2956,180321,NA,0.8,NA,14.396,OK,OK,OK,Low,OK,Inf,4,FALSE
"Benzenemethanol, 2-hydroxy-5-methyl-",,292,17826,NA,0.71,NA,11.788,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzo[b]thiophene-3-carboxylic acid, 4,5,6,7-tetrahydro-2-benzoylamino-7-oxo-, ethyl ester",,457,27889,NA,0.73,NA,13.442,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzoic acid, 1-methylpropyl ester",,814,49678,NA,0.76,NA,15.403,High,Low,OK,Low,OK,Inf,2,FALSE
"Benzoic acid, 3-formylphenyl ester",,5431,249541,5.00E-05,0.865,5.00E-07,18.4955,High,OK,OK,Low,OK,Inf,3,FALSE
"Benzoic acid, 3,3-dimethylbut-2-yl ester",,983,59992,NA,0.71,NA,18.008,High,Low,OK,Low,OK,Inf,2,FALSE
"Benzoic acid, cyclohexylmethyl ester",,0,0,NA,0.71,NA,13.449,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
"Benzoic acid, hept-2-yl ester",,740,45162,NA,0.72,NA,13.446,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzoic acid, hex-3-yl ester",,5823,82254,0.001369642857,0.755,0.4866665714,15.4065,High,Low,OK,Low,AmRatioFail,0.29,1,FALSE
"Bicyclo[2.2.1]hept-2-ene, 1,7,7-trimethyl-",,868,37110,0.00125,0.735,4.50E-04,7.48,OK,Low,OK,Low,OK,Inf,3,FALSE
"Bicyclo[2.2.1]heptane-3-methylene-2,2-dimethyl-5-ol acetate",,5621,342879,NA,0.78,NA,17.981,High,Low,OK,Low,OK,Inf,2,FALSE
"Bicyclo[2.2.1]heptane, 2-cyclopropylidene-1,7,7-trimethyl-",,1142,46082,2.00E-04,0.75,8.00E-06,14.802,OK,Low,OK,Low,OK,Inf,3,FALSE
"Bicyclo[3.1.1]heptane, 2,6,6-trimethyl-3-(2-propenyl)-, (1.alpha.,2.beta.,3.alpha.,5.alpha.)-",,118,7192,NA,0.76,NA,10.568,OK,Low,OK,Low,OK,Inf,3,FALSE
"Bicyclo[5.3.0]decane, 2-methylene-5-(1-methylvinyl)-8-methyl-",,2330,142155,2.00E-04,0.84,0.957728,16.357,High,OK,OK,Low,AmRatioFail,0.12,2,FALSE
"Butane-2-one, 3-methyl-3-(2-oxopropylamino)-",,790,48214,NA,0.73,NA,8.294,OK,Low,OK,Low,OK,Inf,3,FALSE
"Butane, 1-chloro-2-methyl-",,102,6202,NA,0.73,NA,4.806,OK,Low,OK,Low,OK,Inf,3,FALSE
"Butanoic acid, phenyl ester",,592,36138,NA,0.74,NA,5.21,OK,Low,OK,Low,OK,Inf,3,FALSE
"Carbonic acid, ethyl octadecyl ester",,2903,177054,NA,0.77,NA,12.182,OK,Low,OK,Low,OK,Inf,3,FALSE
cis-13-Octadecenoic acid,,530,32341,0.0018,0.75,5.00E-07,16.6545,High,Low,OK,Low,AmRatioFail,0.06,1,FALSE
cis-4-Hydroxycyclohexanecarboxylic acid,,3821,99907,4.00E-04,0.76,1.43E-05,10.222,OK,Low,OK,Low,OK,Inf,3,FALSE
"cis-5,8,11-Eicosatrienoic acid, methyl ester",,3661,223322,NA,0.8,NA,16.886,High,OK,OK,Low,OK,Inf,3,FALSE
"cis-9-Hexadecenoic acid, heptyl ester",,21776,824980,5.00E-05,0.745,8.00E-06,20.634,High,Low,OK,Low,OK,Inf,2,FALSE
"Cyanoacetic acid, hexyl ester",,688,41990,NA,0.77,NA,10.527,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclobutanecarboxylic acid, cyclobutyl ester",,87,5290,NA,0.78,NA,7.33,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclohexanone, 2,6-diethyl-",,529,32287,NA,0.72,NA,16.206,High,Low,OK,Low,OK,Inf,2,FALSE
"Cyclohexanone, 4R-acetamido-2,3-cis-epoxy-",,5113,189440,0,0.79,8.45E-05,9.6225,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclohexene, 4-ethenyl-4-methyl-3-(1-methylethenyl)-1-(1-methylethyl)-, (3R-trans)-",,859,52386,0.0018,0.74,2.45E-05,14.9045,OK,Low,OK,Low,AmRatioFail,0.14,2,FALSE
"Cyclopentanol, 1,2-dimethyl-3-(1-methylethenyl)-, [1R-(1.alpha.,2.beta.,3.beta.)]-",,2688,163948,0.0032,0.74,9.972578,12.666,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclopropane, 1-butyl-2-pentyl-, trans-",,691,42139,NA,0.84,NA,12.84,OK,OK,OK,Low,OK,Inf,4,FALSE
"D:A-Friedooleanan-28-al, 3-oxo-",,1319,80433,NA,0.71,NA,19.465,High,Low,OK,Low,OK,Inf,2,FALSE
"Decane, 2,3,6-trimethyl-",,1069,65219,NA,0.72,NA,13.936,OK,Low,OK,Low,OK,Inf,3,FALSE
"Dichloroacetic acid, nonyl ester",,755,30505,0.0018,0.81,8.00E-06,10.411,OK,OK,OK,Low,OK,Inf,4,FALSE
Distearyl thiodipropionate,,11443,698053,NA,0.72,NA,21.636,High,Low,OK,Low,OK,Inf,2,FALSE
dl-Alanine ethyl ester,,1663,101453,5.00E-05,0.725,0.095048,0.513,Low,Low,OK,Low,OK,Inf,2,FALSE
"Dodecane, 1-cyclopentyl-4-(3-cyclopentylpropyl)-",,506,30886,NA,0.72,NA,18.975,High,Low,OK,Low,OK,Inf,2,FALSE
"Dodecane, 5-methyl-",,886,35270,2.00E-04,0.84,0.0015125,5.9125,OK,OK,OK,Low,OK,Inf,4,FALSE
E-11(12-Cyclopropyl)dodecen-1-ol,,1959,61406,4.50E-04,0.855,0,16.259,High,OK,OK,Low,OK,Inf,3,FALSE
"E-11(13,13-Dimethyl)tetradecen-1-ol acetate",,5311,323979,NA,0.73,NA,20.723,High,Low,OK,Low,OK,Inf,2,FALSE
Epicubenol,,2087,127303,NA,0.76,NA,14.741,OK,Low,OK,Low,OK,Inf,3,FALSE
"Ethanol, 2-nitro-",,6426,155617,4.00E-04,0.87,0.003819,4.409,OK,OK,OK,Low,OK,Inf,4,FALSE
Ethylene glycol monoisobutyl ether,,238,14500,NA,0.72,NA,6.652,OK,Low,OK,Low,OK,Inf,3,FALSE
Fructose,,648,39558,NA,0.75,NA,12.321,OK,Low,OK,Low,OK,Inf,3,FALSE
"Furan, 2,3-dihydro-4-methyl-",,60,3647,NA,0.75,NA,3.861,Low,Low,OK,Low,OK,Inf,2,FALSE
Glutaraldehyde,,3372,142431,5.00E-05,0.845,0.01445,3.182,Low,OK,OK,Low,OK,Inf,3,FALSE
"Glyoxylic acid, phenyl-, 2'-cyanophenyl ester",,2031,123901,NA,0.86,NA,18.489,High,OK,OK,Low,OK,Inf,3,FALSE
"Hexane, 1,1'-oxybis-",,655,39946,NA,0.77,NA,10.845,OK,Low,OK,Low,OK,Inf,3,FALSE
"Hexane, 1,2,3-trimethoxy-",,785,47881,NA,0.74,NA,8.557,OK,Low,OK,Low,OK,Inf,3,FALSE
Hotrienol,,1244,75890,NA,0.78,NA,9.775,OK,Low,OK,Low,OK,Inf,3,FALSE
Hydroquinone,,5170,315399,NA,0.78,NA,12.561,OK,Low,OK,Low,OK,Inf,3,FALSE
"Isobutyric acid, 2-isopropoxyphenyl ester",,1193,72792,NA,0.71,NA,11.511,OK,Low,OK,Low,OK,Inf,3,FALSE
"Isobutyric acid, hexadecyl ester",,1442,87940,NA,0.78,NA,12.846,OK,Low,OK,Low,OK,Inf,3,FALSE
Isopropyl methyl carbonate,,553,33703,NA,0.72,NA,8.983,OK,Low,OK,Low,OK,Inf,3,FALSE
Isopropyl tetracosyl ether,,16713,1019518,NA,0.7,NA,22.364,High,Low,OK,Low,OK,Inf,2,FALSE
Isopropyl tetradecyl ether,,161,9850,NA,0.77,NA,12.695,OK,Low,OK,Low,OK,Inf,3,FALSE
"Isovaleric acid, nonyl ester",,516,31488,NA,0.76,NA,12.05,OK,Low,OK,Low,OK,Inf,3,FALSE
"L-Homoserine lactone, N,N-dimethyl-",,747,45563,NA,0.74,NA,10.626,OK,Low,OK,Low,OK,Inf,3,FALSE
Mequinol,,1250,42859,3.33E-05,0.73,6.03E-05,11.786,OK,Low,OK,Low,OK,Inf,3,FALSE
Methylpent-4-enylamine,,1627,99268,NA,0.82,NA,9.889,OK,OK,OK,Low,OK,Inf,4,FALSE
"Morpholine, 4-methyl-, 4-oxide",,3796,231542,NA,0.77,NA,9.538,OK,Low,OK,Low,OK,Inf,3,FALSE
"N,N,O-Triacetylhydroxylamine",,170,10370,NA,0.82,NA,1.702,Low,OK,OK,Low,OK,Inf,3,FALSE
"Naphthalene, 2,3,4,4a,5,6-hexahydro-1,4a-dimethyl-7-(1-methylethyl)-",,1202,73352,NA,0.85,NA,14.563,OK,OK,OK,Low,OK,Inf,4,FALSE
"Octadecanal, 2-bromo-",,4787,292001,NA,0.75,NA,16.483,High,Low,OK,Low,OK,Inf,2,FALSE
"Octadecanoic acid, 17-methyl-, methyl ester",,8109,494646,2.33E-04,0.74,1.03E-05,20.101,High,Low,OK,Low,AmRatioFail,0.04,1,FALSE
"Octane, 2-cyclohexyl-",,368,22423,NA,0.8,NA,13.185,OK,OK,OK,Low,OK,Inf,4,FALSE
"Oxalic acid, dodecyl isohexyl ester",,302,18429,NA,0.75,NA,10.409,OK,Low,OK,Low,OK,Inf,3,FALSE
"Oxalic acid, monoamide, n-propyl, decyl ester",,1218,74269,NA,0.76,NA,13.94,OK,Low,OK,Low,OK,Inf,3,FALSE
"Oxalic acid, monoamide, n-propyl, pentadecyl ester",,2302,140442,NA,0.8,NA,13.954,OK,OK,OK,Low,OK,Inf,4,FALSE
"Oxirane, [[(2-ethylhexyl)oxy]methyl]-",,928,56613,NA,0.83,NA,4.813,OK,OK,OK,Low,OK,Inf,4,FALSE
Palmitic acid vinyl ester,,6083,371092,NA,0.77,NA,20.355,High,Low,OK,Low,OK,Inf,2,FALSE
"Pentatriacontane, 13-docosenylidene-",,0,0,NA,0.78,NA,21.898,High,Low,OK,Low,AmRatioFail,0.00,1,FALSE
"Phenol, m-tert-butyl-",,2798,90225,0.00245,0.825,5.00E-05,12.905,OK,OK,OK,Low,OK,Inf,4,FALSE
"Phenylacetamide, N-propyl-",,477,29074,NA,0.77,NA,4.185,OK,Low,OK,Low,OK,Inf,3,FALSE
Phenylpropiolic acid,,260,15866,NA,0.76,NA,6.135,OK,Low,OK,Low,OK,Inf,3,FALSE
"Phthalic acid, 2-ethylhexyl 3-phenylpropyl ester",,0,0,NA,0.74,NA,20.408,High,Low,OK,Low,AmRatioFail,0.00,1,FALSE
Phthalofyne,,4482,273432,NA,0.7,NA,13.365,OK,Low,OK,Low,OK,Inf,3,FALSE
Prenol,,1805,46028,3.33E-05,0.91,0.005076333333,4.344,OK,OK,OK,Low,OK,Inf,4,FALSE
"Propane, 1-(ethenyloxy)-2-methyl-",,1766,56155,4.50E-04,0.835,2.00E-06,4.822,OK,OK,OK,Low,OK,Inf,4,FALSE
Propyl tetracosyl ether,,2160,131741,NA,0.8,NA,13.954,OK,OK,OK,Low,OK,Inf,4,FALSE
"Pyridinium, dinitromethylide-",,390,23798,NA,0.73,NA,4.03,OK,Low,OK,Low,OK,Inf,3,FALSE
Santolina alcohol,,491,29943,NA,0.75,NA,8.58,OK,Low,OK,Low,OK,Inf,3,FALSE
Spiro[2.4]heptan-4-one,,170,10391,NA,0.74,NA,7.86,OK,Low,OK,Low,OK,Inf,3,FALSE
"Succinic acid, di(cyclobutyl) ester",,576,35113,NA,0.74,NA,9.705,OK,Low,OK,Low,OK,Inf,3,FALSE
"Sulfurous acid, 2-propyl tridecyl ester",,1179,71925,0.0013,0.79,0.786007,12.171,OK,Low,OK,Low,AmRatioFail,0.04,2,FALSE
"Sulfurous acid, 2-propyl undecyl ester",,929,56694,NA,0.76,NA,13.767,OK,Low,OK,Low,OK,Inf,3,FALSE
"Sulfurous acid, octadecyl 2-pentyl ester",,318,19369,NA,0.74,NA,14.1,OK,Low,OK,Low,OK,Inf,3,FALSE
"Threitol, 2-O-decyl-",,360,21965,NA,0.77,NA,16.244,High,Low,OK,Low,OK,Inf,2,FALSE
"Thymol, TMS derivative",,3312,202011,4.50E-04,0.745,1.80E-05,20.83,High,Low,OK,Low,AmRatioFail,0.09,1,FALSE
trans-Linalool oxide (furanoid),,9255,564557,NA,0.95,NA,9.827,OK,OK,OK,Low,OK,Inf,4,FALSE
"Triacontane, 1,30-dibromo-",,2133,130128,NA,0.81,NA,15.497,High,OK,OK,Low,OK,Inf,3,FALSE
"Trichloroacetic acid, 2-octyl ester",,1860,113432,NA,0.73,NA,9.644,OK,Low,OK,Low,OK,Inf,3,FALSE
Tricosyl trifluoroacetate,,13769,839911,NA,0.77,NA,21.629,High,Low,OK,Low,OK,Inf,2,FALSE
"Tridecanoic acid, thiophen-2-ylmethylenehydrazide",,952,58073,NA,0.72,NA,15.075,High,Low,OK,Low,OK,Inf,2,FALSE
"Undec-10-ynoic acid, hexyl ester",,2880,175658,NA,0.74,NA,12.899,OK,Low,OK,Low,OK,Inf,3,FALSE
"Undecanoic acid, 10-methyl-, methyl ester",,5762,351466,NA,0.75,NA,20.109,High,Low,OK,Low,OK,Inf,2,FALSE
Vinyl caprylate,,1116,68067,NA,0.75,NA,11.239,OK,Low,OK,Low,OK,Inf,3,FALSE
"(1R,4aR,4bS,10aR)-1,4a-Dimethyl-7-(propan-2-ylidene)-1,2,3,4,4a,4b,5,6,7,9,10,10a-dodecahydrophenanthrene-1-carbaldehyde",,14104,860317,NA,0.71,NA,21.958,High,Low,OK,Low,OK,Inf,2,FALSE
"(E)-3-Methyl-5-((1R,4aR,8aR)-5,5,8a-trimethyl-2-methylenedecahydronaphthalen-1-yl)pent-2-en-1-ol",,0,0,NA,0.71,NA,19.293,High,Low,OK,Low,AmRatioFail,0.00,1,FALSE
(R)-(+)-3-Methylcyclopentanone,,573,34970,NA,0.79,NA,6.973,OK,Low,OK,Low,OK,Inf,3,FALSE
".delta.-Terpineol, acetate",,8294,505937,NA,0.78,NA,9.131,OK,Low,OK,Low,OK,Inf,3,FALSE
.gamma.-Guanidinobutyric acid,,343,20899,NA,0.72,NA,10.52,OK,Low,OK,Low,OK,Inf,3,FALSE
"[1,1'-Bicyclopentyl]-2-ol",,884,53912,NA,0.89,NA,12.838,OK,OK,OK,Low,OK,Inf,4,FALSE
"1-Adamantanecarboxylic acid, undec-10-enyl ester",,1907,116309,NA,0.76,NA,18.142,High,Low,OK,Low,OK,Inf,2,FALSE
"1-Butanamine, N-methyl-N-nitroso-",,110,6735,NA,0.71,NA,7.368,OK,Low,OK,Low,OK,Inf,3,FALSE
1-Butoxy-2-methyl-2-butene (Z)-,,1328,81008,NA,0.72,NA,4.338,OK,Low,OK,Low,OK,Inf,3,FALSE
"1-Cyclohexene-1-carboxaldehyde, 4-(1-methylethenyl)-, (S)-",,946,57703,NA,0.9,NA,12.728,OK,OK,OK,Low,OK,Inf,4,FALSE
1-Heptyn-6-one,,240,14644,NA,0.77,NA,9.151,OK,Low,OK,Low,OK,Inf,3,FALSE
"1-Hexene, 5-methyl-",,0,0,NA,0.86,NA,3.516,Low,OK,OK,Low,AmRatioFail,0.00,2,FALSE
"1-Hexene, 5,5-dimethyl-",,427,26070,NA,0.86,NA,4.926,OK,OK,OK,Low,OK,Inf,4,FALSE
1-Methylcyclopropanecarboxylic acid,,11213,684009,NA,0.79,NA,6.439,OK,Low,OK,Low,OK,Inf,3,FALSE
"1-Octene, 2,6-dimethyl-",,148,9006,NA,0.73,NA,10.531,OK,Low,OK,Low,OK,Inf,3,FALSE
1-Octyn-3-ol,,2927,178520,NA,0.81,NA,5.222,OK,OK,OK,Low,OK,Inf,4,FALSE
"1-Penten-3-ol, 4-methyl-2-phenyl-",,4454,271706,NA,0.71,NA,14.378,OK,Low,OK,Low,OK,Inf,3,FALSE
"1-Pentene, 3,4-dimethyl-",,1520,92700,NA,0.84,NA,3.528,Low,OK,OK,Low,OK,Inf,3,FALSE
"1-Tetradecanol, 14-chloro-",,457,27899,NA,0.73,NA,15.93,High,Low,OK,Low,OK,Inf,2,FALSE
"1,2-Cyclooctanediol",,5168,315249,NA,0.7,NA,12.672,OK,Low,OK,Low,OK,Inf,3,FALSE
"1,2-Dimethyl-3-tert.-butyldiaziridine",,3266,199211,8.00E-04,0.72,3.0282605,11.8975,OK,Low,OK,Low,AmRatioFail,0.25,2,FALSE
"1,2,4-Triazin-3-amine, 5,6-dimethyl-",,1177,71781,NA,0.7,NA,9.604,OK,Low,OK,Low,OK,Inf,3,FALSE
"1,2:5,6-di-O-Isopropylidene-.alpha.-D-ribo-3-hexofuranosulose",,24895,461897,0,0.75,2.28E-04,7.328,OK,Low,OK,Low,OK,Inf,3,FALSE
"1,3-Dioxolane-2-ethanol, 2-methyl-",,2783,169786,NA,0.79,NA,11.804,OK,Low,OK,Low,OK,Inf,3,FALSE
"1,3-Propanediol, 2-((acetyloxy)methyl)-2-ethyl-, diacetate",,1190,72560,NA,0.79,NA,13.944,OK,Low,OK,Low,OK,Inf,3,FALSE
"1,3-Propanediol, 2-(hydroxymethyl)-2-nitro-",,20106,603356,1.00E-04,0.8,0.004724333333,14.731,OK,OK,OK,Low,OK,Inf,4,FALSE
"1,3,6-Octatriene, 3,7-dimethyl-, (Z)-",,924,56377,NA,0.77,NA,8.949,OK,Low,OK,Low,OK,Inf,3,FALSE
"1,4-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",,42182,1080782,1.67E-04,0.815,3.00E-06,21.059,High,OK,OK,Low,AmRatioFail,0.74,2,FALSE
"1,4-Dioxaspiro[2.4]heptan-5-one",,768,46848,NA,0.78,NA,10.309,OK,Low,OK,Low,OK,Inf,3,FALSE
"1,4-Dioxin, 2,3-dihydro-5,6-dimethyl-",,6832,416739,NA,0.87,NA,9.025,OK,OK,OK,Low,OK,Inf,4,FALSE
"1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-",,0,0,NA,0.78,NA,14.798,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
"1,5-Heptadiene, 2-methyl-, (E)-",,9138,557438,NA,0.7,NA,9.73,OK,Low,OK,Low,OK,Inf,3,FALSE
"1,5-Pentanediol, 1-acetate",,13899,847859,NA,0.75,NA,13.974,OK,Low,OK,Low,OK,Inf,3,FALSE
"1,6-Cyclodecanediol",,316,19282,NA,0.83,NA,12.842,OK,OK,OK,Low,OK,Inf,4,FALSE
10-Methylanthracene-9-carboxaldehyde,,7024,428445,NA,0.74,NA,20.958,High,Low,OK,Low,OK,Inf,2,FALSE
"1H-Tetrazaborole, 4,5-dihydro-1,4-dimethyl-",,233,14233,NA,0.8,NA,6.957,OK,OK,OK,Low,OK,Inf,4,FALSE
2-(2-(2-Butoxyethoxy)ethoxy)acetic acid,,7321,446607,NA,0.85,NA,6.651,OK,OK,OK,Low,OK,Inf,4,FALSE
2-(2-Bromo-4-methylphenoxy)-N'-[(2-methyl-3-indolyl)methylene]acethydrazide,,2051,72002,5.00E-05,0.705,2.00E-06,15.663,High,Low,OK,Low,OK,Inf,2,FALSE
2-Benzylpiperazine,,0,0,NA,0.7,NA,10.846,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
"2-Butanone, 3-methyl-1-phenyl-",,459,28003,NA,0.72,NA,10.48,OK,Low,OK,Low,OK,Inf,3,FALSE
"2-Butanone, 4-(acetyloxy)-",,403,24607,NA,0.87,NA,5.641,OK,OK,OK,Low,OK,Inf,4,FALSE
"2-Butene-1,4-diol, diacetate",,227,13877,NA,0.7,NA,2.437,Low,Low,OK,Low,OK,Inf,2,FALSE
2-Cyclopropylcarbonyloxypentadecane,,3970,242166,2.00E-04,0.74,1.445,11.088,OK,Low,OK,Low,AmRatioFail,0.07,2,FALSE
"2-Furanone, 2,5-dihydro-3,5-dimethyl",,1673,102031,NA,0.79,NA,10.101,OK,Low,OK,Low,OK,Inf,3,FALSE
"2-Heptanol, acetate",,3484,212505,NA,0.73,NA,11.796,OK,Low,OK,Low,OK,Inf,3,FALSE
2-Hexene,,2796,170575,NA,0.81,NA,6.8,OK,OK,OK,Low,OK,Inf,4,FALSE
"2-Hexene, 3,4,4-trimethyl-",,9588,584890,NA,0.76,NA,11.902,OK,Low,OK,Low,OK,Inf,3,FALSE
2-Methylbicyclo[4.3.0]non-1(6)-ene,,0,0,NA,0.78,NA,10.45,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
"2-Nitro-2-methyl-1,3-propanediol",,2247,93956,2.00E-04,0.83,4.81E-04,2.6375,Low,OK,OK,Low,OK,Inf,3,FALSE
2-Phenyl-4-ethylidene-2-oxazolin-5-one,,254,15476,NA,0.74,NA,13.44,OK,Low,OK,Low,OK,Inf,3,FALSE
"2-Propen-1-ol, 2-bromo-, acetate",,1093,66645,NA,0.76,NA,9.33,OK,Low,OK,Low,OK,Inf,3,FALSE
"2-Propen-1-one, 3-hydroxy-1,3-diphenyl-",,0,0,NA,0.7,NA,21.139,High,Low,OK,Low,AmRatioFail,0.00,1,FALSE
"2-Propenamide, N-(1-methylethyl)-",,0,0,NA,0.72,NA,6.789,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
"2-Propenoic acid, 2-methyl-, hexyl ester",,466,28408,NA,0.81,NA,7.241,OK,OK,OK,Low,OK,Inf,4,FALSE
"2-Propenoic acid, methyl ester",,12245,746928,NA,0.9,NA,3.917,Low,OK,OK,Low,OK,Inf,3,FALSE
"2-Pyrrolidinone, 1-ethenyl-",,1177,71803,NA,0.9,NA,11.547,OK,OK,OK,Low,OK,Inf,4,FALSE
"2-Thiopheneacetamide, N-propyl-",,1245,75935,NA,0.71,NA,9.85,OK,Low,OK,Low,OK,Inf,3,FALSE
"2-Thiopheneacetic acid, 2-tridecyl ester",,0,0,NA,0.72,NA,12.171,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
"2(3H)-Naphthalenone, 4,4a,5,6,7,8-hexahydro-4,4a-dimethyl-6-(1-methylethenyl)-",,712,43410,NA,0.76,NA,17.051,High,Low,OK,Low,OK,Inf,2,FALSE
"2,2'-Bioxepane",,1823,111218,NA,0.72,NA,18.043,High,Low,OK,Low,OK,Inf,2,FALSE
"2,4-Dihydroxy-2,5-dimethyl-3(2H)-furan-3-one",,16647,1015495,NA,0.95,NA,7.944,OK,OK,OK,Low,OK,Inf,4,FALSE
"2,4-Dimethylpentan-3-yl 2-methylbutanoate",,1004,61257,NA,0.83,NA,10.412,OK,OK,OK,Low,OK,Inf,4,FALSE
"2,4-Heptadiene, (E,E)-",,2838,173132,NA,0.87,NA,6.718,OK,OK,OK,Low,OK,Inf,4,FALSE
"2,6-Diamino-3H-pyrimidin-4-one",,2860,101257,5.00E-05,0.725,8.00E-06,9.601,OK,Low,OK,Low,OK,Inf,3,FALSE
"2H-Pyran-2-one, 5,6-dihydro-",,260,15855,NA,0.84,NA,10.142,OK,OK,OK,Low,OK,Inf,4,FALSE
"2H-Pyran-2,6(3H)-dione",,4090,249463,NA,0.9,NA,8.207,OK,OK,OK,Low,OK,Inf,4,FALSE
"3-Buten-2-one, 3-methyl-1-phenyl-",,1726,105263,NA,0.72,NA,10.625,OK,Low,OK,Low,OK,Inf,3,FALSE
"3-Decen-1-yne, (Z)-",,1655,100944,NA,0.77,NA,8.901,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Heptadecanol,,0,0,NA,0.71,NA,20.803,High,Low,OK,Low,AmRatioFail,0.00,1,FALSE
"3-Hexenoic acid, methyl ester, (E)-",,479,29198,NA,0.73,NA,5.168,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Hydroxy-3-phenylbutan-2-one,,835,50910,NA,0.79,NA,9.782,OK,Low,OK,Low,OK,Inf,3,FALSE
"3-Methoxybenzoic acid, 2-butyl ester",,20316,1239257,NA,0.78,NA,14.63,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Methyldotriacontane,,16814,1025625,NA,0.84,NA,21.24,High,OK,OK,Low,OK,Inf,3,FALSE
3-Nitro-N'-piperonylidenebenzhydrazide,,1524,92960,NA,0.71,NA,15.219,High,Low,OK,Low,OK,Inf,2,FALSE
3-Nitrobenzyl iodide,,22326,1361911,NA,0.8,NA,14.93,OK,OK,OK,Low,OK,Inf,4,FALSE
"3-Pentanol, 2-methyl-",,3017,184009,NA,0.79,NA,8.564,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Phenyltetrahydrofuran,,80,4890,NA,0.71,NA,7.383,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Trifluoroacetoxytridecane,,5902,360027,NA,0.72,NA,11.939,OK,Low,OK,Low,OK,Inf,3,FALSE
"3-Trifluoromethylbenzoic acid, hexadecyl ester",,1440,87829,NA,0.73,NA,15.928,High,Low,OK,Low,OK,Inf,2,FALSE
"3-Undecene, 7-methyl-, (Z)-",,2303,140455,NA,0.74,NA,7.511,OK,Low,OK,Low,OK,Inf,3,FALSE
"3,3-Dimethylglutaric acid",,4161,253807,NA,0.73,NA,7.316,OK,Low,OK,Low,OK,Inf,3,FALSE
"3,3-Dimethylnonadecane",,4502,274620,NA,0.73,NA,22.335,High,Low,OK,Low,OK,Inf,2,FALSE
"3,5,7-Nonatrien-2-one, 8-methyl-7-(1-methylethyl)-, (E,E)-",,8800,338886,2.00E-04,0.72,0.136242,18.487,High,Low,OK,Low,OK,Inf,2,FALSE
"4-Aza-5-thiatricyclo[5.2.1.0(3,7)]dec-3-ene-5,5-dioxide, (7S)-10,10-dimethyl-",,3600,219610,NA,0.74,NA,11.562,OK,Low,OK,Low,OK,Inf,3,FALSE
4-Cyclohexyl-1-butanol,,808,49284,NA,0.72,NA,12.669,OK,Low,OK,Low,OK,Inf,3,FALSE
